FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,SOURCE_LAT_DMS,SOURCE_LONG_DMS,SOURCE_LAT_DEC,SOURCE_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED
226111,Jacques Hanlon Creek,Stream,CA,6,Monterey,53,363858N,1212731W,36.6494054,-121.4585495,364020N,1212452W,36.6722222,-121.4144444,208,682,Mount Harlan,1/19/81,
226112,Jacques Ridge,Ridge,CA,6,Santa Clara,85,371026N,1215135W,37.1738345,-121.859676,,,,,450,1476,Santa Teresa Hills,1/19/81,
226115,Jakes Creek,Stream,CA,6,Mendocino,45,385548N,1230019W,38.9299002,-123.0052774,385453N,1225719W,38.914623,-122.9552756,355,1165,Hopland,1/19/81,3/31/16
226116,Jakes Opening,Flat,CA,6,Mendocino,45,390259N,1231722W,39.0496193,-123.2894518,,,,,694,2277,Boonville,1/19/81,
226121,James Cabin,Locale,CA,6,Mendocino,45,390147N,1230538W,39.0296183,-123.093891,,,,,464,1522,Purdys Gardens,1/19/81,
226124,James D Phelan Beach State Park,Park,CA,6,San Francisco,75,374717N,1222928W,37.7879851,-122.4910832,,,,,4,13,San Francisco North,1/19/81,
226125,James H Turner Dam,Dam,CA,6,Alameda,1,373423N,1215056W,37.5731703,-121.8487699,,,,,143,469,La Costa Valley,1/19/81,3/7/19
226126,James Irvine Trail,Trail,CA,6,Humboldt,23,412314N,1240243W,41.3873443,-124.04535,,,,,81,266,Fern Canyon,1/19/81,
226127,James Kenney Playground,Park,CA,6,Alameda,1,375218N,1221748W,37.8715927,-122.2966364,,,,,11,36,Oakland West,1/19/81,
226132,James Meadows,Civil,CA,6,Monterey,53,363225N,1214910W,36.5402388,-121.819395,,,,,148,486,Seaside,1/19/81,
226135,Jameson Canyon,Valley,CA,6,Napa,55,381223N,1220912W,38.2063051,-122.1533019,381251N,1221312W,38.2141667,-122.22,26,85,Cordelia,1/19/81,
226136,Jameson Creek,Stream,CA,6,Humboldt,23,403456N,1240825W,40.5823542,-124.1403301,403512N,1240552W,40.5867994,-124.0978292,16,52,Fortuna,1/19/81,2/1/16
226138,Jamieson Creek,Stream,CA,6,San Benito,69,364158N,1212658W,36.6994048,-121.4493829,364035N,1212459W,36.6763889,-121.4163889,536,1759,Mount Harlan,1/19/81,
226139,Jamison Creek,Stream,CA,6,Santa Cruz,87,370847N,1220925W,37.1463351,-122.1569101,370847N,1221128W,37.1463889,-122.1911111,231,758,Big Basin,1/19/81,
226141,Jamison Ridge,Ridge,CA,6,Mendocino,45,394052N,1231353W,39.6809895,-123.2314001,,,,,860,2821,Jamison Ridge,1/19/81,2/1/16
226143,Janes Creek,Stream,CA,6,Humboldt,23,405331N,1240447W,40.8920718,-124.0797848,405211N,1240236W,40.8698507,-124.0433942,13,43,Arcata North,1/19/81,2/1/16
226147,Jarbow Ridge,Ridge,CA,6,Mendocino,45,394131N,1231216W,39.6918227,-123.2044549,,,,,710,2329,Jamison Ridge,1/19/81,4/12/16
226148,Jarbow Spring,Spring,CA,6,Mendocino,45,394138N,1231209W,39.6937672,-123.2025105,,,,,685,2247,Jamison Ridge,1/19/81,
226151,Jasper Ridge,Ridge,CA,6,San Mateo,81,372429N,1221337W,37.407995,-122.2269105,,,,,177,581,Palo Alto,1/19/81,
226156,Jays Ridge,Ridge,CA,6,Santa Clara,85,371637N,1213146W,37.2768836,-121.5293857,,,,,913,2995,Isabel Valley,1/19/81,
226185,Jefferson Square Playground,Park,CA,6,San Francisco,75,374653N,1222533W,37.7813182,-122.4258045,,,,,34,112,San Francisco North,1/19/81,
226186,Jeffry Gulch,Valley,CA,6,Humboldt,23,401916N,1241757W,40.3212465,-124.2992153,401951N,1241921W,40.3308333,-124.3225,23,75,Petrolia,1/19/81,
226190,Jenkins Rock,Pillar,CA,6,Napa,55,382110N,1221201W,38.3526902,-122.2002498,,,,,354,1161,Mount George,1/19/81,
226194,Jenner Gulch,Valley,CA,6,Sonoma,97,382657N,1230652W,38.449081,-123.1144477,382917N,1230558W,38.4880556,-123.0994444,5,16,Duncans Mills,1/19/81,
226206,Jerd Creek,Stream,CA,6,Napa,55,383911N,1221859W,38.6529606,-122.3163662,383922N,1222055W,38.6561111,-122.3486111,135,443,Walter Springs,1/19/81,
226207,Jericho Canyon,Valley,CA,6,Napa,55,383631N,1223529W,38.6085183,-122.5913726,383813N,1223530W,38.636851,-122.5916505,143,469,Calistoga,1/19/81,
226214,Jersey Island,Island,CA,6,Contra Costa,13,380211N,1214109W,38.0363096,-121.685787,,,,,2,7,Jersey Island,1/19/81,
226215,Jersey Point,Cape,CA,6,Contra Costa,13,380307N,1214119W,38.0518646,-121.688565,,,,,0,0,Jersey Island,1/19/81,
226225,Jewel Lake,Reservoir,CA,6,Contra Costa,13,375445N,1221609W,37.9125145,-122.2691912,,,,,156,512,Richmond,1/19/81,7/9/19
226226,Jewell Gulch,Valley,CA,6,Sonoma,97,382927N,1231143W,38.4908283,-123.195369,383015N,1231136W,38.5040797,-123.1933391,7,23,Arched Rock,1/19/81,12/4/14
226229,Jewett Creek,Stream,CA,6,Humboldt,23,400743N,1240055W,40.1284756,-124.0153119,400913N,1240302W,40.1536111,-124.0505556,206,676,Honeydew,1/19/81,4/12/16
226231,Jewett Ridge,Ridge,CA,6,Humboldt,23,400754N,1240212W,40.131531,-124.0367016,,,,,504,1654,Honeydew,1/19/81,4/12/16
226232,Jewett Rock,Pillar,CA,6,Humboldt,23,400508N,1233624W,40.0854251,-123.6066926,,,,,835,2739,Jewett Rock,1/19/81,
226233,Jewett Valley,Valley,CA,6,Humboldt,23,400510N,1233723W,40.0859804,-123.6230816,400432N,1233716W,40.0755556,-123.6211111,292,958,Jewett Rock,1/19/81,12/11/13
226236,Jiggs Creek,Stream,CA,6,Humboldt,23,405315N,1235605W,40.8876301,-123.9347813,405159N,1235450W,40.8665197,-123.9139468,98,322,Blue Lake,1/19/81,4/12/16
226237,Jim Creek,Stream,CA,6,Sonoma,97,383717N,1231124W,38.6213006,-123.1900059,383553N,1230938W,38.5980556,-123.1605556,181,594,Fort Ross,1/19/81,
226239,Jim Goff Gulch,Valley,CA,6,Humboldt,23,401821N,1241914W,40.3059689,-124.3206044,401831N,1242009W,40.3086111,-124.3358333,22,72,Petrolia,1/19/81,
226242,Jimmy Creek,Stream,CA,6,Mendocino,45,385925N,1231855W,38.9901774,-123.3152856,385944N,1231613W,38.9954542,-123.2702851,221,725,Boonville,1/19/81,4/12/16
226243,Jimmy Gulch,Valley,CA,6,Mendocino,45,393906N,1234540W,39.6515476,-123.7611288,393917N,1234521W,39.6547222,-123.7558333,22,72,Westport,1/19/81,
226245,Jimtown,Populated Place,CA,6,Sonoma,97,384000N,1224911W,38.6665756,-122.819715,,,,,55,180,Jimtown,1/19/81,
226249,Joaquin Miller Park,Park,CA,6,Alameda,1,374851N,1221100W,37.8140938,-122.1833,,,,,413,1355,Oakland East,1/19/81,
226252,Joe Marine Creek,Stream,CA,6,Humboldt,23,411235N,1233925W,41.2098489,-123.6570046,411306N,1234000W,41.2183333,-123.6666667,100,328,Weitchpec,1/19/81,
226255,Joel Flat,Lake,CA,6,Humboldt,23,402226N,1241730W,40.3739285,-124.2916692,,,,,308,1010,Petrolia,1/19/81,8/1/17
226264,John F Kennedy Memorial Park,Park,CA,6,Napa,55,381559N,1221659W,38.2663043,-122.2830288,,,,,2,7,Napa,1/19/81,
226268,John Gordon Creek,Stream,CA,6,Sonoma,97,383237N,1225557W,38.5435229,-122.9324964,383342N,1225617W,38.5616667,-122.9380556,107,351,Guerneville,1/19/81,
226269,John Hinkel Park,Park,CA,6,Alameda,1,375343N,1221624W,37.8952031,-122.2733025,,,,,125,410,Richmond,1/19/81,
226271,John McLaren Park,Park,CA,6,San Francisco,75,374309N,1222500W,37.7190982,-122.416638,,,,,116,381,San Francisco South,1/19/81,
226274,John Muir National Historic Site,Park,CA,6,Contra Costa,13,375858N,1220757W,37.9828373,-122.1326102,,,,,171,561,Briones Valley,1/19/81,4/9/20
226280,John Smith Creek,Stream,CA,6,Mendocino,45,391228N,1233207W,39.207674,-123.5352887,391444N,1233252W,39.2455556,-123.5477778,113,371,Navarro,1/19/81,4/12/16
226283,John West Ridge,Ridge,CA,6,Sonoma,97,384444N,1232000W,38.7454666,-123.3333415,,,,,307,1007,Annapolis,1/19/81,
226285,Johnny Brown Springs,Spring,CA,6,Sonoma,97,384352N,1230924W,38.7310215,-123.1566717,,,,,582,1909,Tombs Creek,1/19/81,
226286,Johnny Jack Ridge,Ridge,CA,6,Humboldt,23,401501N,1241747W,40.2504149,-124.2964355,,,,,658,2159,Petrolia,1/19/81,4/12/16
226287,Johnny Woodin Ridge,Ridge,CA,6,Mendocino,45,385059N,1232854W,38.8496299,-123.4816756,,,,,540,1772,McGuire Ridge,1/19/81,4/12/16
226293,Johnson Camp,Locale,CA,6,Alameda,1,373946N,1213555W,37.6627083,-121.5985592,,,,,532,1745,Midway,1/19/81,
226294,Johnson Camp,Locale,CA,6,Humboldt,23,401940N,1235836W,40.3276398,-123.9767078,,,,,477,1565,Weott,1/19/81,
226296,Johnson Canyon,Valley,CA,6,Napa,55,382927N,1220941W,38.4907414,-122.1613621,382948N,1221046W,38.4966667,-122.1794444,136,446,Capell Valley,1/19/81,
226298,Johnson Creek,Stream,CA,6,Mendocino,45,385749N,1230849W,38.9635104,-123.1469483,385814N,1231128W,38.9705556,-123.1911111,170,558,Yorkville,1/19/81,4/12/16
226299,Johnson Creek,Stream,CA,6,Mendocino,45,391222N,1232437W,39.2060052,-123.4102868,391151N,1232231W,39.1975,-123.3752778,236,774,Bailey Ridge,1/19/81,4/12/16
226300,Johnson Creek,Stream,CA,6,Mendocino,45,391342N,1233208W,39.2282289,-123.5355663,391326N,1233002W,39.2238889,-123.5005556,147,482,Navarro,1/19/81,4/12/16
226301,Johnson Creek,Stream,CA,6,Humboldt,23,411835N,1240317W,41.309845,-124.0547938,411826N,1240423W,41.3072222,-124.0730556,12,39,Orick,1/19/81,4/12/16
226302,Johnson Creek,Stream,CA,6,Humboldt,23,412748N,1240357W,41.4634545,-124.0659069,412727N,1240312W,41.4575,-124.0533333,0,0,Fern Canyon,1/19/81,
226303,Johnson Creek,Stream,CA,6,Mendocino,45,391410N,1232631W,39.2360047,-123.4419539,391538N,1232615W,39.2604483,-123.4375095,171,561,Bailey Ridge,1/19/81,4/12/16
226304,Johnson Flat,Flat,CA,6,Humboldt,23,400709N,1235445W,40.1190323,-123.9125317,,,,,259,850,Briceland,1/19/81,
226305,Johnson Gulch,Valley,CA,6,Sonoma,97,382008N,1230258W,38.3354723,-123.0494461,382017N,1230109W,38.3380556,-123.0191667,8,26,Bodega Head,1/19/81,
226306,Johnson Gulch,Valley,CA,6,Humboldt,23,402740N,1242006W,40.4612428,-124.3350535,402909N,1241849W,40.4858333,-124.3136111,42,138,Capetown,1/19/81,
226314,Johnson Prairie,Area,CA,6,Humboldt,23,405734N,1234236W,40.9595758,-123.7100558,,,,,1037,3402,Willow Creek,1/19/81,
226316,Johnson Ridge,Ridge,CA,6,Humboldt,23,403339N,1235341W,40.5609705,-123.8947681,,,,,867,2844,Owl Creek,1/19/81,3/31/16
226319,Johnson Spring,Spring,CA,6,Napa,55,383214N,1222129W,38.5371624,-122.3580511,,,,,432,1417,Chiles Valley,1/19/81,4/18/11
226325,Joice Island Club,Locale,CA,6,Solano,95,380826N,1220402W,38.1404729,-122.0671876,,,,,2,7,Fairfield South,1/19/81,
226328,Jolly Giant Creek,Stream,CA,6,Humboldt,23,405241N,1240436W,40.8781832,-124.0767287,405216N,1240309W,40.8712394,-124.0525612,30,98,Arcata North,1/19/81,3/31/16
226333,Jones Creek,Stream,CA,6,Mendocino,45,395912N,1234952W,39.9865358,-123.8311365,400053N,1234951W,40.0145906,-123.8308595,170,558,Piercy,1/19/81,3/31/16
226336,Jones Gulch,Valley,CA,6,San Mateo,81,371628N,1221603W,37.2743873,-122.2674685,371807N,1221628W,37.3019444,-122.2744444,74,243,La Honda,1/19/81,
226337,Jones Gulch,Valley,CA,6,San Mateo,81,372147N,1221327W,37.3629962,-122.224133,372107N,1221415W,37.3519444,-122.2375,230,755,Mindego Hill,1/19/81,7/27/15
226340,Jones Prairie,Flat,CA,6,Humboldt,23,404205N,1240914W,40.7015177,-124.1539466,,,,,13,43,Fields Landing,1/19/81,
226347,Jordan Creek,Stream,CA,6,Humboldt,23,402641N,1240211W,40.4448593,-124.036434,402445N,1240358W,40.4125,-124.0661111,22,72,Scotia,1/19/81,3/31/16
226348,Jordan Flat,Flat,CA,6,Mendocino,45,392559N,1230451W,39.4329385,-123.0808376,,,,,1316,4318,Van Arsdale Reservoir,1/19/81,
226358,Lake Josephine,Lake,CA,6,Sonoma,97,381944N,1223126W,38.3289229,-122.5239203,,,,,134,440,Glen Ellen,1/19/81,7/9/19
226360,Joy Woods Redwood Tree Farm,Locale,CA,6,Sonoma,97,382216N,1225820W,38.3710267,-122.9722209,,,,,194,636,Valley Ford,1/19/81,
226362,Juan de Matte Canyon,Valley,CA,6,Monterey,53,363036N,1214601W,36.5099614,-121.7668929,363202N,1214514W,36.5338889,-121.7538889,53,174,Seaside,1/19/81,
226363,Juan Creek,Stream,CA,6,Mendocino,45,394211N,1234813W,39.7029342,-123.8036305,394241N,1234438W,39.7112674,-123.7439075,2,7,Westport,1/19/81,3/31/16
226364,Juarez Old Adobe,Locale,CA,6,Napa,55,381718N,1221628W,38.2882481,-122.2744176,,,,,8,26,Napa,1/19/81,
226369,Juhaze Prairie,Flat,CA,6,Humboldt,23,402742N,1240632W,40.4618019,-124.1089361,,,,,157,515,Scotia,1/19/81,
226370,Julliard Park,Park,CA,6,Sonoma,97,382607N,1224251W,38.4351898,-122.7141538,,,,,49,161,Santa Rosa,1/19/81,
226371,Julias Creek,Stream,CA,6,Mendocino,45,395008N,1234826W,39.8354296,-123.8072442,395143N,1234707W,39.8619444,-123.7852778,50,164,Hales Grove,1/19/81,3/31/16
226374,Jumpoff Creek,Stream,CA,6,Santa Clara,85,372202N,1213125W,37.3671589,-121.5235529,371847N,1212922W,37.3129933,-121.4893846,590,1936,Isabel Valley,1/19/81,
226388,Juniper Camp,Locale,CA,6,Contra Costa,13,375239N,1215550W,37.8774247,-121.9305143,,,,,903,2963,Clayton,1/19/81,
226406,Jurista,Civil,CA,6,Santa Clara,85,365502N,1213326W,36.9171742,-121.5571642,,,,,87,285,Chittenden,1/19/81,
226408,Kahn Playground,Park,CA,6,San Francisco,75,374729N,1222713W,37.7913181,-122.4535827,,,,,56,184,San Francisco North,1/19/81,
226409,Kaisen Gulch,Valley,CA,6,Mendocino,45,391545N,1234015W,39.2623973,-123.6708452,391633N,1234051W,39.2758333,-123.6808333,38,125,Mathison Peak,1/19/81,
226414,Kaluna Cliff,Cliff,CA,6,Humboldt,23,400321N,1240413W,40.0556985,-124.07031,,,,,325,1066,Shelter Cove,1/19/81,
226423,Kane Opening,Flat,CA,6,Mendocino,45,390723N,1233320W,39.122955,-123.5555671,,,,,200,656,Cold Spring,1/19/81,
226426,Kapple Creek,Stream,CA,6,Humboldt,23,402035N,1235141W,40.3429183,-123.8614275,402215N,1235111W,40.3708333,-123.8530556,48,157,Myers Flat,1/19/81,3/9/16
226429,Kass Creek,Stream,CA,6,Mendocino,45,392505N,1234314W,39.4179463,-123.7205692,392546N,1234007W,39.4294444,-123.6686111,12,39,Noyo Hill,1/19/81,3/9/16
226436,Kauffman Spring,Spring,CA,6,Humboldt,23,400127N,1234720W,40.0240482,-123.7889202,,,,,210,689,Garberville,1/19/81,4/18/11
226437,Kaufman Ridge,Ridge,CA,6,Santa Clara,85,370349N,1212053W,37.0635558,-121.3479877,,,,,531,1742,Pacheco Peak,1/19/81,
226440,Kawana Springs,Spring,CA,6,Sonoma,97,382455N,1224114W,38.4152486,-122.6871183,,,,,87,285,Santa Rosa,1/19/81,4/18/11
226449,Keene Summit,Gap,CA,6,Mendocino,45,391332N,1233551W,39.2254527,-123.5975115,,,,,155,509,Navarro,1/19/81,
226450,Kehoe Ranch,Locale,CA,6,Marin,41,380936N,1225619W,38.1599215,-122.9386082,,,,,52,171,Tomales,1/19/81,
226451,Keil Cove,Bay,CA,6,Marin,41,375245N,1222629W,37.879093,-122.4413612,,,,,0,0,San Quentin,1/19/81,
226454,Keller Ridge,Ridge,CA,6,Contra Costa,13,375541N,1215324W,37.927979,-121.8899578,,,,,399,1309,Clayton,1/19/81,
226456,Kelley Creek,Stream,CA,6,Sonoma,97,383754N,1225407W,38.631577,-122.9019402,383748N,1225630W,38.63,-122.9416667,33,108,Geyserville,1/19/81,
226459,Kelley Park,Park,CA,6,Santa Clara,85,371929N,1215144W,37.3246638,-121.8621763,,,,,34,112,San Jose East,1/19/81,
226462,Kellogg Creek,Stream,CA,6,Sonoma,97,383804N,1224019W,38.634352,-122.6719312,384105N,1223808W,38.6847222,-122.6355556,162,531,Mount Saint Helena,1/19/81,
226463,Kellogg Creek,Stream,CA,6,Contra Costa,13,375425N,1213634W,37.906869,-121.6093958,374723N,1214251W,37.7896494,-121.7141189,2,7,Woodward Island,1/19/81,
226467,Kelly Cabin Canyon,Valley,CA,6,Santa Clara,85,371025N,1212851W,37.1735529,-121.4807722,370630N,1212509W,37.1082769,-121.4191025,377,1237,Mississippi Creek,1/19/81,
226468,Kelly Canyon,Valley,CA,6,Mendocino,45,394221N,1231457W,39.7057114,-123.2491786,394354N,1231637W,39.7315443,-123.2769572,316,1037,Jamison Ridge,1/19/81,
226469,Kelly Creek,Stream,CA,6,Santa Cruz,87,371020N,1221504W,37.1721678,-122.25108,371019N,1221357W,37.1719444,-122.2325,150,492,Big Basin,1/19/81,
226470,Kelly Creek,Stream,CA,6,Humboldt,23,405250N,1240040W,40.8806844,-124.0111715,405150N,1240228W,40.8640175,-124.0411717,22,72,Arcata North,1/19/81,3/9/16
226471,Kelly Gulch,Valley,CA,6,Mendocino,45,391741N,1233133W,39.2946149,-123.5258444,391739N,1233012W,39.2941667,-123.5033333,71,233,Comptche,1/19/81,
226473,Kelly Lake,Lake,CA,6,Santa Cruz,87,365624N,1214407W,36.9399118,-121.735346,,,,,16,52,Watsonville East,1/19/81,4/3/20
226482,Kelsey Cabin,Locale,CA,6,Mendocino,45,390150N,1230406W,39.0304515,-123.0683346,,,,,819,2687,Purdys Gardens,1/19/81,
226489,Kamph Memorial Park,Park,CA,6,Del Norte,15,415824N,1241221W,41.9734452,-124.20592,,,,,0,0,Smith River,1/19/81,
226490,Kendall Gulch,Valley,CA,6,Humboldt,23,401424N,1240948W,40.2401388,-124.1633761,401344N,1241022W,40.2288889,-124.1727778,104,341,Shubrick Peak,1/19/81,
226515,Kennolyn Camp,Locale,CA,6,Santa Cruz,87,370209N,1215554W,37.0357823,-121.9316251,,,,,186,610,Laurel,1/19/81,
226516,Kenny Creek,Stream,CA,6,Mendocino,45,393934N,1233829W,39.6593243,-123.6414059,394105N,1233510W,39.684601,-123.5861283,463,1519,Lincoln Ridge,1/19/81,3/9/16
226518,Kent Canyon,Valley,CA,6,Marin,41,375256N,1223435W,37.8823371,-122.5763996,375349N,1223552W,37.8969568,-122.5976874,26,85,San Rafael,1/19/81,7/21/18
226520,Kent Island,Island,CA,6,Marin,41,375444N,1224043W,37.912148,-122.6785951,,,,,2,7,Bolinas,1/19/81,
226521,Kent Lake,Reservoir,CA,6,Marin,41,375825N,1224055W,37.9737412,-122.6819184,,,,,123,404,Bolinas,1/19/81,3/12/19
226527,Kenwood,Populated Place,CA,6,Sonoma,97,382450N,1223246W,38.4138005,-122.5460935,,,,,129,423,Kenwood,1/19/81,1/29/11
226529,Kergerson Lake,Lake,CA,6,Humboldt,23,402628N,1234344W,40.441044,-123.7289265,,,,,1047,3435,Larabee Valley,1/19/81,5/21/19
226533,Kerr Creek,Stream,CA,6,Humboldt,23,401606N,1235242W,40.2681967,-123.8783704,401522N,1235401W,40.2561111,-123.9002778,44,144,Weott,1/19/81,3/9/16
226552,Ketty Gulch,Valley,CA,6,Mendocino,45,391200N,1234119W,39.1999,-123.6886243,391134N,1233944W,39.1927778,-123.6622222,62,203,Elk,1/19/81,
226557,Keyston Creek,Stream,CA,6,San Mateo,81,371542N,1221501W,37.2616098,-122.2502456,371501N,1221515W,37.2502212,-122.2541347,88,289,La Honda,1/19/81,
226566,Kibesillah Rock,Island,CA,6,Mendocino,45,393450N,1234650W,39.5804393,-123.7805723,,,,,0,0,Inglenook,1/19/81,
226568,Kidd Canyon,Valley,CA,6,Napa,55,384011N,1223144W,38.6696271,-122.5288704,384025N,1223323W,38.6736111,-122.5563889,360,1181,Detert Reservoir,1/19/81,
226569,Kidd Creek,Stream,CA,6,Sonoma,97,382945N,1230416W,38.4957465,-123.0711128,383010N,1230650W,38.5026909,-123.113892,21,69,Duncans Mills,1/19/81,
226571,Kidwell Gulch,Valley,CA,6,Mendocino,45,391858N,1233833W,39.3160052,-123.6425122,391945N,1233929W,39.3291667,-123.6580556,28,92,Mathison Peak,1/19/81,
226574,Kiler Creek,Stream,CA,6,Humboldt,23,402733N,1240527W,40.4593024,-124.09088,402526N,1240554W,40.4238889,-124.0983333,19,62,Scotia,1/19/81,3/9/16
226575,Kimball Canyon,Valley,CA,6,Napa,55,383738N,1223646W,38.6271292,-122.6127623,383952N,1223707W,38.6644444,-122.6186111,181,594,Detert Reservoir,1/19/81,
226576,Kimball Canyon Dam,Dam,CA,6,Napa,55,383715N,1223647W,38.6207405,-122.61304,,,,,178,584,Calistoga,1/19/81,
226580,Kimble Gate,Locale,CA,6,Monterey,53,363557N,1214941W,36.5991267,-121.8280068,,,,,75,246,Seaside,1/19/81,
226581,Kimtu Meadows,Flat,CA,6,Humboldt,23,400431N,1234917W,40.0751452,-123.8214173,,,,,115,377,Garberville,1/19/81,
226583,King Canyon,Valley,CA,6,Alameda,1,374738N,1220716W,37.7939834,-122.1212481,374814N,1220646W,37.803914,-122.1128857,140,459,Las Trampas Ridge,1/19/81,8/17/18
226586,King Crest Trail,Trail,CA,6,Humboldt,23,401005N,1240829W,40.1679183,-124.1414283,,,,,1052,3451,Shubrick Peak,1/19/81,
226591,Kings Mountain,Ridge,CA,6,San Mateo,81,372508N,1221908W,37.4189302,-122.3188738,,,,,686,2251,Woodside,1/19/81,10/24/18
226601,Kings Creek,Stream,CA,6,Santa Cruz,87,370919N,1220803W,37.1552238,-122.1341314,371350N,1220602W,37.2304997,-122.1005178,159,522,Big Basin,1/19/81,
226602,Kings Island,Island,CA,6,Contra Costa,13,375129N,1213408W,37.8579816,-121.5688389,,,,,-1,-3,Clifton Court Forebay,1/19/81,
226604,Kings Ridge,Ridge,CA,6,Sonoma,97,383538N,1230830W,38.5938009,-123.1416709,,,,,355,1165,Fort Ross,1/19/81,
226606,Kings Rock,Bar,CA,6,San Mateo,81,372917N,1222916W,37.4879969,-122.4877558,,,,,0,0,Half Moon Bay,1/19/81,
226608,Kings Valley,Valley,CA,6,Del Norte,15,414828N,1240936W,41.8078486,-124.1600846,415155N,1240827W,41.8652957,-124.1407845,11,36,Crescent City,1/19/81,5/6/17
226613,Kingston Creek,Stream,CA,6,San Mateo,81,371837N,1221911W,37.3102203,-122.3196929,371758N,1221729W,37.2994444,-122.2913889,56,184,La Honda,1/19/81,7/27/15
226617,Kinman Pond,Lake,CA,6,Humboldt,23,402738N,1241224W,40.4605569,-124.2066752,,,,,717,2352,Taylor Peak,1/19/81,5/3/19
226619,Kinsey Creek,Stream,CA,6,Humboldt,23,401019N,1241351W,40.1718061,-124.2308751,401108N,1241213W,40.1855556,-124.2036111,2,7,Shubrick Peak,1/19/81,3/9/16
226620,Kinsey Creek,Stream,CA,6,Humboldt,23,401054N,1235326W,40.1815314,-123.8905895,401131N,1235546W,40.1919444,-123.9294444,207,679,Ettersburg,1/19/81,3/9/16
226629,Kirkham Creek,Stream,CA,6,Humboldt,23,405850N,1233816W,40.9806873,-123.6378317,405831N,1234043W,40.9752778,-123.6786111,121,397,Willow Creek,1/19/81,3/9/16
226641,Kitty Ridge,Ridge,CA,6,Sonoma,97,384125N,1231231W,38.6901888,-123.2086176,,,,,333,1093,Tombs Creek,1/19/81,
226646,Knack Creek,Stream,CA,6,Humboldt,23,402245N,1234453W,40.37903,-123.7480923,402346N,1234209W,40.3961111,-123.7025,266,873,Larabee Valley,1/19/81,3/16/16
226647,Kneeland,Populated Place,CA,6,Humboldt,23,404540N,1235941W,40.7612425,-123.9947779,,,,,649,2129,Korbel,1/19/81,
226650,Knight Island,Island,CA,6,Solano,95,380809N,1221758W,38.1357522,-122.2994163,,,,,1,3,Cuttings Wharf,1/19/81,
226655,Knights Valley,Basin,CA,6,Sonoma,97,383807N,1224139W,38.6351857,-122.6941543,,,,,126,413,Mount Saint Helena,1/19/81,
226662,Knowles Corner,Populated Place,CA,6,Sonoma,97,382109N,1224855W,38.3524149,-122.8152694,,,,,49,161,Two Rock,1/19/81,
226665,Knoxville Creek,Stream,CA,6,Napa,55,384744N,1221809W,38.7954572,-122.3024769,385013N,1222114W,38.8369444,-122.3538889,309,1014,Knoxville,1/19/81,
226666,Knuedler Lake,Lake,CA,6,San Mateo,81,371817N,1221430W,37.3047864,-122.241785,,,,,312,1024,Mindego Hill,1/19/81,3/12/19
226667,Knutz Creek,Stream,CA,6,Humboldt,23,405110N,1235314W,40.8529094,-123.8872792,405205N,1235359W,40.8680556,-123.8997222,261,856,Korbel,1/19/81,3/16/16
226672,Kohute Gulch,Valley,CA,6,Sonoma,97,382902N,1230318W,38.4838024,-123.0550012,382924N,1230205W,38.49,-123.0347222,12,39,Duncans Mills,1/19/81,
226673,Kolmer Gulch,Valley,CA,6,Sonoma,97,383127N,1231552W,38.5240797,-123.2644524,383211N,1231324W,38.5363016,-123.2233402,3,10,Plantation,1/19/81,
226675,Koopman Canyon,Valley,CA,6,Contra Costa,13,374253N,1215624W,37.7146517,-121.9399586,374335N,1215745W,37.7263889,-121.9625,118,387,Dublin,1/19/81,
226677,Korbel,Populated Place,CA,6,Sonoma,97,383028N,1225752W,38.5076904,-122.964442,,,,,27,89,Guerneville,1/19/81,
226678,Kortum Canyon,Valley,CA,6,Napa,55,383438N,1223449W,38.5771299,-122.580261,383413N,1223540W,38.5702778,-122.5944444,105,344,Calistoga,1/19/81,
226686,Kreuse Canyon,Valley,CA,6,Napa,55,381655N,1221424W,38.2818593,-122.239972,381553N,1221303W,38.2647222,-122.2175,56,184,Mount George,1/19/81,
226687,Kreuse Creek,Stream,CA,6,Napa,55,381723N,1221540W,38.2896369,-122.2610838,381552N,1221306W,38.2643596,-122.2183044,11,36,Napa,1/19/81,
226689,Krueger Creek,Stream,CA,6,Humboldt,23,405644N,1235637W,40.9456842,-123.9436723,405703N,1235815W,40.9508333,-123.9708333,195,640,Blue Lake,1/19/81,3/16/16
226690,Kruse Rhododendron State Natural Reserve,Reserve,CA,6,Sonoma,97,383538N,1231956W,38.5938017,-123.3322308,,,,,178,584,Plantation,1/19/81,5/5/10
226691,Krusi Park,Park,CA,6,Alameda,1,374511N,1221422W,37.7529846,-122.2394132,,,,,3,10,Oakland East,1/19/81,
226702,La Costa Valley,Valley,CA,6,Alameda,1,373437N,1215158W,37.5768785,-121.8660676,373439N,1214626W,37.5775,-121.7738889,80,262,La Costa Valley,1/19/81,
226703,La Doo Creek,Stream,CA,6,Humboldt,23,400220N,1235348W,40.038756,-123.8966946,400408N,1235311W,40.0688889,-123.8863889,205,673,Briceland,1/19/81,3/16/16
