FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,SOURCE_LAT_DMS,SOURCE_LONG_DMS,SOURCE_LAT_DEC,SOURCE_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED
1504850,Fern Creek,Stream,WA,53,Pacific,49,463247N,1233152W,46.5464922,-123.530987,463452N,1232452W,46.5812136,-123.4143166,62,203,Lebam,9/10/79,
1504857,Fern Point,Cape,WA,53,Whatcom,73,484350N,1224320W,48.7306621,-122.7221266,,,,,2,7,Lummi Island,9/10/79,
1504863,Fiander Lake,Lake,WA,53,Thurston,67,465656N,1224121W,46.9490168,-122.6891982,,,,,137,449,Tenalquot Prairie,9/10/79,5/15/19
1504864,Fidalgo Bay,Bay,WA,53,Skagit,57,482924N,1223504W,48.4899797,-122.5843637,,,,,2,7,Anacortes South,9/10/79,4/17/19
1504865,Fidalgo Head,Cliff,WA,53,Skagit,57,482932N,1224211W,48.4923251,-122.7029529,,,,,1,3,Deception Pass,9/10/79,
1504868,Fiddlers Bluff,Cliff,WA,53,Snohomish,61,475225N,1220522W,47.8737092,-122.0895723,,,,,25,82,Maltby,9/10/79,
1504873,Filucy Bay,Bay,WA,53,Pierce,53,471225N,1224453W,47.2070033,-122.7481776,,,,,0,0,McNeil Island,9/10/79,5/17/19
1504876,Fingalson Creek,Stream,WA,53,Whatcom,73,485342N,1224154W,48.8951105,-122.6982316,485304N,1223925W,48.8844444,-122.6569444,47,154,Blaine,9/10/79,
1504877,Fink Creek,Stream,WA,53,Wahkiakum,69,461630N,1233339W,46.2751088,-123.56097,461626N,1233534W,46.2738889,-123.5927778,6,20,Grays River,9/10/79,
1504880,Finn Creek,Stream,WA,53,Pacific,49,462923N,1234955W,46.4898238,-123.8318243,463036N,1234525W,46.5101022,-123.7568234,24,79,Oman Ranch,9/10/79,
1504884,Fir Creek,Stream,WA,53,Whatcom,73,484021N,1221611W,48.6726112,-122.2696045,483850N,1221523W,48.6472222,-122.2563889,95,312,Lake Whatcom,9/10/79,
1504885,Fir Creek,Stream,WA,53,Grays Harbor,27,465014N,1233249W,46.8373207,-123.546827,465145N,1233504W,46.8625,-123.5844444,50,164,Brooklyn,9/10/79,
1504886,Fir Station,Locale,WA,53,Skagit,57,482026N,1222027W,48.3406581,-122.340712,,,,,2,7,Conway,9/10/79,
1504887,Fir Tree,Populated Place,WA,53,Thurston,67,465722N,1224659W,46.9562085,-122.7831879,,,,,68,223,East Olympia,9/10/79,
1504888,Fire King Coal Mine,Locale,WA,53,King,33,472710N,1220718W,47.4528784,-122.121786,,,,,168,551,Maple Valley,9/10/79,
1504898,Fish Creek,Bay,WA,53,San Juan,55,482745N,1225807W,48.4626177,-122.9685644,,,,,1,3,Richardson,9/10/79,4/21/19
1504902,Fish Point,Cape,WA,53,Whatcom,73,484604N,1223607W,48.7678858,-122.601842,,,,,1,3,Ferndale,9/10/79,
1504911,Fisherman Bay,Bay,WA,53,San Juan,55,483036N,1225520W,48.5100634,-122.9222749,,,,,0,0,Shaw Island,9/10/79,4/21/19
1504912,Fishery Point,Cape,WA,53,San Juan,55,484301N,1230227W,48.7170477,-123.0407434,,,,,0,0,Waldron Island,9/10/79,
1504913,Fishing Bay,Bay,WA,53,San Juan,55,484118N,1225442W,48.6883743,-122.9117381,,,,,0,0,Eastsound,9/10/79,4/21/19
1504914,Fishtrap Creek,Stream,WA,53,Whatcom,73,485442N,1223123W,48.9117796,-122.5229448,485529N,1223004W,48.9248359,-122.5009989,11,36,Bertrand Creek,9/10/79,
1504916,Fiske Creek,Stream,WA,53,Pierce,53,470220N,1221218W,47.0389909,-122.2051147,470144N,1221031W,47.0288889,-122.1752778,112,367,Orting,9/10/79,
1504922,Flagstaff Point,Cape,WA,53,Skagit,57,482502N,1223427W,48.4173254,-122.5740571,,,,,9,30,Anacortes South,9/10/79,
1504923,Flahertys Pond,Lake,WA,53,San Juan,55,483934N,1225216W,48.6594957,-122.8712264,,,,,137,449,Mount Constitution,9/10/79,4/21/19
1504924,Flapjack Point,Cape,WA,53,Thurston,67,470628N,1225720W,47.1078739,-122.9554213,,,,,0,0,Tumwater,9/10/79,
1504927,Flat Point,Cape,WA,53,San Juan,55,483302N,1225510W,48.5506567,-122.9193462,,,,,4,13,Shaw Island,9/10/79,
1504928,Flattery Creek,Stream,WA,53,Clallam,9,482259N,1244330W,48.3831173,-124.7249671,482221N,1244154W,48.3725631,-124.6982985,3,10,Cape Flattery,9/10/79,
1504929,Flattery Rocks National Wildlife Refuge,Park,WA,53,Clallam,9,480927N,1244500W,48.1576116,-124.750133,,,,,49,161,Bodelteh Islands,9/10/79,7/9/20
1504931,Fletcher Bay,Bay,WA,53,Kitsap,35,473839N,1223431W,47.6442908,-122.5752736,,,,,0,0,Suquamish,9/10/79,5/17/19
1504932,Fletcher Creek,Stream,WA,53,Jefferson,31,474444N,1242345W,47.745634,-124.3957553,474402N,1242256W,47.7338889,-124.3822222,7,23,Destruction Island,9/10/79,
1504935,Flett Creek,Stream,WA,53,Pierce,53,471146N,1223133W,47.1962093,-122.5259585,471124N,1222912W,47.1900986,-122.4867907,33,108,Steilacoom,9/10/79,
1504936,Flint Beach,Beach,WA,53,San Juan,55,482514N,1225210W,48.4206553,-122.8693433,,,,,2,7,Lopez Pass,9/10/79,
1504937,Lake Flora,Lake,WA,53,Kitsap,35,472819N,1224147W,47.4720596,-122.6964439,,,,,132,433,Burley,9/10/79,5/17/19
1504938,Florence Creek,Stream,WA,53,Grays Harbor,27,465153N,1235403W,46.8648163,-123.9007232,465308N,1235131W,46.8856498,-123.8585,20,66,Western,9/10/79,
1504940,Flounder Bay,Bay,WA,53,Skagit,57,482932N,1224049W,48.4923312,-122.6802663,,,,,1,3,Deception Pass,9/10/79,5/17/19
1504941,Flower Island,Island,WA,53,San Juan,55,483240N,1225114W,48.5445462,-122.85379,,,,,11,36,Blakely Island,9/10/79,
1504942,Floyd Cove,Bay,WA,53,Pierce,53,471326N,1224223W,47.2239484,-122.7062625,,,,,1,3,McNeil Island,9/10/79,5/17/19
1504943,Flume Creek,Stream,WA,53,Clark,11,454728N,1224434W,45.7912262,-122.7428784,454613N,1224208W,45.7702778,-122.7022222,3,10,Ridgefield,9/10/79,
1504946,Forbes Lake,Lake,WA,53,Mason,45,471131N,1225820W,47.1918878,-122.9723514,,,,,30,98,Squaxin Island,9/10/79,5/17/19
1504947,Forbes Lake,Lake,WA,53,King,33,474109N,1221047W,47.6858359,-122.1796321,,,,,75,246,Kirkland,9/10/79,11/18/20
1504948,Forbes Point,Cape,WA,53,Island,29,481610N,1223727W,48.2695444,-122.6240565,,,,,4,13,Crescent Harbor,9/10/79,
1504950,Ford Prairie,Flat,WA,53,Grays Harbor,27,465509N,1231908W,46.919264,-123.3187635,,,,,18,59,Malone,9/10/79,
1504957,Forest Home Park,Locale,WA,53,Clark,11,453501N,1222515W,45.5837299,-122.4209253,,,,,49,161,Camas,9/10/79,
1504958,Forest Lake,Lake,WA,53,Pierce,53,470258N,1221132W,47.0495064,-122.1921932,,,,,163,535,Orting,9/10/79,5/18/19
1504961,Forest Park,Park,WA,53,Snohomish,61,475737N,1221318W,47.9603736,-122.2218016,,,,,98,322,Everett,9/10/79,
1504962,Forest Ridge Park,Park,WA,53,Kitsap,35,473352N,1223930W,47.5645394,-122.658196,,,,,61,200,Bremerton West,9/10/79,
1504963,Forest Shores,Locale,WA,53,Thurston,67,470424N,1230004W,47.0734295,-123.0009785,,,,,5,16,Tumwater,9/10/79,
1504964,Fork Creek,Stream,WA,53,Pacific,49,463330N,1233554W,46.5584359,-123.5982107,462918N,1232933W,46.4884377,-123.492373,42,138,Lebam,9/10/79,
1504968,Fort Malone Historical Marker,Park,WA,53,Pierce,53,471214N,1221734W,47.2039895,-122.2928978,,,,,14,46,Puyallup,9/10/79,
1504974,Fort Vancouver National Historic Site,Park,WA,53,Clark,11,453720N,1223942W,45.6223267,-122.6616923,,,,,11,36,Portland,9/10/79,4/9/20
1504977,Fortress Island,Island,WA,53,San Juan,55,482755N,1225019W,48.4653786,-122.8385103,,,,,17,56,Lopez Pass,9/10/79,
1504981,Fossil Bay,Bay,WA,53,San Juan,55,484502N,1225401W,48.7504218,-122.9002191,,,,,0,0,Sucia Island,9/10/79,4/21/19
1504982,Fossil Creek,Stream,WA,53,Wahkiakum,69,462146N,1233318W,46.3628847,-123.5548651,462134N,1232910W,46.3595518,-123.485974,12,39,Grays River,9/10/79,
1504990,Foster Island,Island,WA,53,King,33,473840N,1221739W,47.6445428,-122.2942924,,,,,6,20,Seattle North,9/10/79,
1504991,Foster Point,Cape,WA,53,San Juan,55,483518N,1225319W,48.5884356,-122.888514,,,,,0,0,Shaw Island,9/10/79,
1504994,Foulweather Bluff,Cliff,WA,53,Kitsap,35,475622N,1223646W,47.9395366,-122.6126529,,,,,68,223,Hansville,9/10/79,7/9/15
1504996,Fountain Lake,Lake,WA,53,Whatcom,73,485407N,1222545W,48.9020457,-122.4291038,,,,,22,72,Lynden,9/10/79,4/21/19
1504998,Four Corners,Locale,WA,53,Clark,11,453625N,1221836W,45.6070626,-122.3100912,,,,,202,663,Washougal,9/10/79,
1505004,Fourmile Creek,Stream,WA,53,Whatcom,73,485201N,1222918W,48.8670565,-122.4882221,485321N,1222351W,48.8892814,-122.3973843,20,66,Bellingham North,9/10/79,
1505005,Fourmile Rock,Island,WA,53,King,33,473820N,1222448W,47.6389867,-122.4134628,,,,,0,0,Shilshole Bay,9/10/79,7/9/15
1505007,Fourth Creek,Stream,WA,53,Pacific,49,463935N,1232550W,46.6598238,-123.4304303,463811N,1232538W,46.6363889,-123.4272222,142,466,Dean Creek,9/10/79,
1505008,Fourth Infantry Bluff,Cliff,WA,53,Pierce,53,470853N,1223713W,47.1481528,-122.6204057,,,,,26,85,Steilacoom,9/10/79,
1505011,Fourth Plains,Flat,WA,53,Clark,11,454149N,1223147W,45.6970616,-122.5298179,,,,,86,282,Orchards,9/10/79,
1505012,Fox Cove,Bay,WA,53,San Juan,55,484509N,1225438W,48.7523811,-122.9106521,,,,,0,0,Sucia Island,9/10/79,4/21/19
1505014,Fox Island,Island,WA,53,Pierce,53,471434N,1223717W,47.2428752,-122.6215173,,,,,96,315,Steilacoom,9/10/79,
1505016,Fox Point,Cape,WA,53,Pierce,53,471413N,1223523W,47.2370421,-122.5898497,,,,,3,10,Steilacoom,9/10/79,
1505018,Foy,Populated Place,WA,53,King,33,474402N,1222042W,47.7339866,-122.3451286,,,,,146,479,Seattle North,9/10/79,
1505019,Fragaria Creek,Stream,WA,53,Kitsap,35,472745N,1223157W,47.4625974,-122.5326308,472720N,1223255W,47.4555556,-122.5486111,0,0,Olalla,9/10/79,
1505020,Fragrance Lake,Lake,WA,53,Whatcom,73,483932N,1222816W,48.658817,-122.4709775,,,,,315,1033,Bellingham South,9/10/79,4/21/19
1505022,Francis Lake,Lake,WA,53,King,33,472557N,1220159W,47.4325443,-122.0329747,,,,,144,472,Maple Valley,9/10/79,5/15/19
1505025,Franklin Creek,Stream,WA,53,Clallam,9,475711N,1243132W,47.9531299,-124.5254899,475828N,1243122W,47.9744444,-124.5227778,40,131,Quillayute Prairie,9/10/79,
1505028,Franklin Park,Park,WA,53,Pierce,53,471455N,1222849W,47.2487099,-122.4804024,,,,,120,394,Tacoma South,9/10/79,
1505032,Fredrickson Slough,Stream,WA,53,Pacific,49,464227N,1235028W,46.7075983,-123.8409974,464401N,1234949W,46.7336111,-123.8302778,0,0,South Bend,9/10/79,
1505034,Freeland,Populated Place,WA,53,Island,29,480034N,1223134W,48.009537,-122.525983,,,,,33,108,Freeland,9/10/79,7/9/15
1505035,Freeman Island,Island,WA,53,San Juan,55,484157N,1225707W,48.6992706,-122.9518521,,,,,3,10,Eastsound,9/10/79,7/9/15
1505036,Fremont Bridge,Bridge,WA,53,King,33,473850N,1222058W,47.6473203,-122.3495719,,,,,5,16,Seattle North,9/10/79,
1505045,Freshwater Creek,Stream,WA,53,Pacific,49,463020N,1235351W,46.505656,-123.8973821,462928N,1235046W,46.4912125,-123.8459913,2,7,Nemah,9/10/79,
1505046,Freshwater Creek,Stream,WA,53,Pacific,49,464339N,1235514W,46.7275971,-123.9204447,464601N,1235611W,46.7670406,-123.9362792,4,13,Bay Center,9/10/79,
1505047,Freshwater Lake,Lake,WA,53,Pacific,49,462519N,1240147W,46.4219478,-124.0297202,,,,,4,13,Ocean Park,9/10/79,5/6/19
1505048,Freshwater Slough,Stream,WA,53,Skagit,57,481838N,1222322W,48.310657,-122.3893244,482018N,1222057W,48.3384358,-122.3490456,3,10,Utsalady,9/10/79,
1505049,Friday Creek,Stream,WA,53,Skagit,57,483255N,1221956W,48.5487192,-122.3321056,483855N,1222219W,48.6487202,-122.3718306,16,52,Alger,9/10/79,
1505050,Friday Harbor,Bay,WA,53,San Juan,55,483212N,1230026W,48.5365858,-123.0070851,,,,,2,7,Friday Harbor,9/10/79,4/21/19
1505051,Friday Harbor,Populated Place,WA,53,San Juan,55,483203N,1230102W,48.5342662,-123.0171242,,,,,17,56,Friday Harbor,9/10/79,7/9/15
1505052,Frink Park,Park,WA,53,King,33,473557N,1221722W,47.5992653,-122.2895694,,,,,42,138,Seattle South,9/10/79,
1505056,Frost Island,Island,WA,53,San Juan,55,483220N,1225046W,48.5389907,-122.846012,,,,,60,197,Blakely Island,9/10/79,7/9/15
1505057,Frost Prairie,Flat,WA,53,Thurston,67,464926N,1225139W,46.8239894,-122.860964,,,,,82,269,Bucoda,9/10/79,
1505059,Froula Park,Park,WA,53,King,33,474051N,1221848W,47.6809314,-122.3134601,,,,,98,322,Seattle North,9/10/79,
1505060,Fry Creek,Stream,WA,53,Grays Harbor,27,465809N,1235107W,46.969259,-123.8518338,465957N,1235120W,46.9991667,-123.8555556,1,3,Aberdeen,9/10/79,
1505061,Fryberg Lake,Lake,WA,53,Snohomish,61,480711N,1221545W,48.119626,-122.2624086,,,,,138,453,Tulalip,9/10/79,5/17/19
1505062,Frye Cove,Bay,WA,53,Thurston,67,470649N,1225751W,47.1135037,-122.9642294,,,,,0,0,Tumwater,9/10/79,5/17/19
1505064,Fuca Pillar,Pillar,WA,53,Clallam,9,482242N,1244358W,48.3783947,-124.7327454,,,,,0,0,Cape Flattery,9/10/79,7/9/15
1505065,Fuller Creek,Stream,WA,53,Grays Harbor,27,465837N,1232739W,46.9770406,-123.4607153,465749N,1232844W,46.9636111,-123.4788889,5,16,South Elma,9/10/79,
1505069,Gaddis Creek,Stream,WA,53,Grays Harbor,27,465548N,1231851W,46.9300973,-123.3140414,465430N,1232202W,46.9083333,-123.3672222,13,43,Malone,9/10/79,
1505070,Gages Lake,Lake,WA,53,Skagit,57,482731N,1222116W,48.4587063,-122.354362,,,,,6,20,Mount Vernon,9/10/79,5/14/19
1505071,Gages Slough,Stream,WA,53,Skagit,57,482654N,1222139W,48.4484389,-122.3607158,482950N,1221607W,48.4972222,-122.2686111,10,33,Mount Vernon,9/10/79,
1505073,Gallagher Cove,Bay,WA,53,Thurston,67,470832N,1225845W,47.14212,-122.9790913,,,,,0,0,Squaxin Island,9/10/79,5/17/19
1505075,Gamage Creek,Stream,WA,53,Pacific,49,463852N,1234334W,46.6478782,-123.7259929,463844N,1234159W,46.6455556,-123.6997222,5,16,Raymond,9/10/79,
1505078,Garden Island,Island,WA,53,Clallam,9,480611N,1243654W,48.1031249,-124.6149477,,,,,13,43,Dickey Lake,9/10/79,
1505079,Garden of Eden,Flat,WA,53,Skagit,57,483202N,1221541W,48.5339973,-122.2612694,,,,,94,308,Alger,9/10/79,
1505080,Garden Slough,Stream,WA,53,Wahkiakum,69,461047N,1232243W,46.1798324,-123.3787383,460937N,1232213W,46.1603881,-123.3704042,3,10,Cathlamet,9/10/79,
1505090,Garrison Bay,Bay,WA,53,San Juan,55,483508N,1230923W,48.585618,-123.1564513,,,,,1,3,Roche Harbor,9/10/79,4/21/19
1505094,Gate,Locale,WA,53,Thurston,67,465038N,1230815W,46.843988,-123.137365,,,,,37,121,Oakville,9/10/79,
1505098,Gedney Island,Island,WA,53,Snohomish,61,480043N,1221907W,48.012039,-122.3184743,,,,,64,210,Tulalip,9/10/79,7/14/15
1505099,Gee Creek,Stream,WA,53,Clark,11,455053N,1224635W,45.8481702,-122.7764912,455046N,1224537W,45.8461111,-122.7602778,5,16,Saint Helens,9/10/79,
1505100,Gee Creek,Stream,WA,53,Clark,11,454958N,1224521W,45.8328927,-122.7559347,454523N,1224017W,45.7565045,-122.6714879,4,13,Saint Helens,9/10/79,
1505101,Gehrke Lake,Lake,WA,53,Thurston,67,465310N,1223939W,46.8862046,-122.6608424,,,,,131,430,Tenalquot Prairie,9/10/79,5/15/19
1505110,George Washington Memorial Bridge,Bridge,WA,53,King,33,473846N,1222050W,47.6462092,-122.3473497,,,,,5,16,Seattle North,9/10/79,
1505116,Gertrude Island,Island,WA,53,Pierce,53,471304N,1223935W,47.2178748,-122.6598517,,,,,12,39,McNeil Island,9/10/79,
1505119,Getchell,Populated Place,WA,53,Snohomish,61,480419N,1220549W,48.072043,-122.0970795,,,,,114,374,Lake Stevens,9/10/79,7/14/15
1505120,Chico Creek,Stream,WA,53,Kitsap,35,473610N,1224219W,47.6028719,-122.7051457,473516N,1224357W,47.5877778,-122.7325,0,0,Bremerton West,9/10/79,
1505121,Giants Graveyard,Island,WA,53,Jefferson,31,475108N,1243404W,47.8522966,-124.5677095,,,,,1,3,Toleak Point,9/10/79,
1505122,Gibbons Creek,Stream,WA,53,Clark,11,453407N,1221901W,45.5687301,-122.3170354,453545N,1221501W,45.5958333,-122.2502778,7,23,Washougal,9/10/79,
1505124,Gibson Creek,Stream,WA,53,Grays Harbor,27,465412N,1231745W,46.903431,-123.2957065,465645N,1231419W,46.9459304,-123.2384829,13,43,Malone,9/10/79,
1505126,Gibson Point,Cape,WA,53,Pierce,53,471306N,1223615W,47.2184308,-122.6042945,,,,,22,72,Steilacoom,9/10/79,7/14/15
1505127,Gig Harbor,Bay,WA,53,Pierce,53,472007N,1223458W,47.3351894,-122.5828987,,,,,2,7,Gig Harbor,9/10/79,5/17/19
1505131,Gilbertson Slough,Stream,WA,53,Wahkiakum,69,461019N,1232156W,46.1720546,-123.3656821,460924N,1232131W,46.1566667,-123.3586111,2,7,Nassa Point,9/10/79,
1505133,Gile Lake,Lake,WA,53,Pacific,49,462326N,1240158W,46.3904816,-124.0326683,,,,,3,10,Ocean Park,9/10/79,5/6/19
1505134,Gile Ranch,Locale,WA,53,Pacific,49,461731N,1235738W,46.2920463,-123.9604288,,,,,5,16,Chinook,9/10/79,
1505135,Giles Slough,Stream,WA,53,Pacific,49,462332N,1240059W,46.3923222,-124.0162686,462405N,1240130W,46.4013889,-124.025,1,3,Ocean Park,9/10/79,
1505136,Gillis Slough,Stream,WA,53,Grays Harbor,27,470222N,1240302W,47.0395322,-124.0504504,470216N,1240217W,47.0377778,-124.0380556,2,7,Copalis Crossing,9/10/79,
1505137,Gilman Playground,Park,WA,53,King,33,474001N,1222210W,47.6670423,-122.3695729,,,,,16,52,Seattle North,9/10/79,
1505140,Glacier,Locale,WA,53,Pierce,53,471126N,1223457W,47.1906532,-122.5826269,,,,,7,23,Steilacoom,9/10/79,
1505148,Glen Cove,Bay,WA,53,Pierce,53,472035N,1224355W,47.3429956,-122.7319194,,,,,0,0,Fox Island,9/10/79,5/17/19
1505156,Goat Island,Island,WA,53,Skagit,57,482147N,1223152W,48.3631578,-122.5309984,,,,,46,151,Crescent Harbor,9/10/79,
1505160,Godes Creek,Stream,WA,53,Pacific,49,464645N,1233102W,46.7792664,-123.5171035,464826N,1232859W,46.8073216,-123.4829361,54,177,Brooklyn,9/10/79,
1505163,Gold Creek,Stream,WA,53,Grays Harbor,27,465309N,1235750W,46.8859259,-123.9637805,465148N,1235807W,46.8634265,-123.9685027,2,7,Hoquiam,9/10/79,
1505164,Gold Creek County Park,Park,WA,53,King,33,474422N,1220855W,47.7395431,-122.1487355,,,,,10,33,Kirkland,9/10/79,
1505176,Good Hope School,Locale,WA,53,Clark,11,454554N,1223751W,45.7651157,-122.6309319,,,,,86,282,Ridgefield,9/10/79,
1505181,Goodwin Lake,Lake,WA,53,Thurston,67,465344N,1223641W,46.8956526,-122.6112533,,,,,121,397,McKenna,9/10/79,5/15/19
1505182,Lake Goodwin,Lake,WA,53,Snohomish,61,480829N,1221740W,48.1414268,-122.2945032,,,,,100,328,Stanwood,9/10/79,5/17/19
1505192,Goose Island,Island,WA,53,Grays Harbor,27,465838N,1240413W,46.9773107,-124.0701722,,,,,0,0,Westport,9/10/79,
1505194,Goose Island,Island,WA,53,San Juan,55,482728N,1225724W,48.4578769,-122.9565662,,,,,1,3,Richardson,9/10/79,
1505196,Goose Point,Cape,WA,53,Pacific,49,463809N,1235730W,46.6359313,-123.9582207,,,,,3,10,Bay Center,9/10/79,
1505197,Goose Pond,Lake,WA,53,Thurston,67,470212N,1224750W,47.0365614,-122.7970914,,,,,49,161,Lacey,9/10/79,5/17/19
1505198,Gooseberry Point,Cape,WA,53,Whatcom,73,484355N,1224020W,48.7320513,-122.6721238,,,,,3,10,Lummi Island,9/10/79,7/14/15
1505200,Gorst Creek,Stream,WA,53,Kitsap,35,473140N,1224151W,47.5278722,-122.6973627,473019N,1224401W,47.5052778,-122.7336111,0,0,Bremerton West,9/10/79,7/14/15
1505201,Lake Goss,Lake,WA,53,Island,29,480212N,1222847W,48.0367323,-122.4796883,,,,,42,138,Langley,9/10/79,5/17/19
1505202,Gossip Island,Island,WA,53,San Juan,55,483947N,1231022W,48.6631556,-123.1726899,,,,,9,30,Stuart Island,9/10/79,7/14/15
1505203,Goulter Ranch,Locale,WA,53,Pacific,49,461901N,1235706W,46.3170462,-123.9515408,,,,,12,39,Chinook,9/10/79,
1505204,Goulter Ranch,Locale,WA,53,Pacific,49,461921N,1235936W,46.3226009,-123.993209,,,,,3,10,Chinook,9/10/79,
1505205,Goulters Slough,Stream,WA,53,Pacific,49,463431N,1240123W,46.5753757,-124.0229427,463409N,1240135W,46.5691667,-124.0263889,1,3,Oysterville,9/10/79,
1505207,Governors Point,Cape,WA,53,Whatcom,73,484006N,1223039W,48.6684406,-122.5107251,,,,,25,82,Eliza Island,9/10/79,
1505208,Graham Point,Cape,WA,53,Mason,45,471500N,1225541W,47.2500955,-122.9279221,,,,,2,7,Mason Lake,9/10/79,7/14/15
1505213,Grand Mound State Game Reserve,Park,WA,53,Thurston,67,464838N,1230240W,46.8106558,-123.0445824,,,,,51,167,Rochester,9/10/79,
1505228,Grant Lake,Lake,WA,53,Pierce,53,470543N,1223843W,47.0951716,-122.6452636,,,,,64,210,Nisqually,9/10/79,5/17/19
1505232,Granville Grange,Locale,WA,53,Snohomish,61,480453N,1220041W,48.0814888,-122.0115209,,,,,91,299,Lake Stevens,9/10/79,
1505234,Grass Creek,Stream,WA,53,Grays Harbor,27,470012N,1240013W,47.003422,-124.0035042,470153N,1235757W,47.0314781,-123.965726,1,3,Copalis Crossing,9/10/79,
1505235,Grass Creek Channel,Bay,WA,53,Grays Harbor,27,465839N,1240248W,46.977385,-124.046688,,,,,0,0,Westport,9/10/79,5/20/19
1505236,Grass Island,Island,WA,53,Grays Harbor,27,465234N,1240527W,46.876202,-124.0907276,,,,,3,10,Westport,9/10/79,
1505238,Grass Lake,Lake,WA,53,King,33,472008N,1220507W,47.3355929,-122.0851696,,,,,143,469,Black Diamond,9/10/79,7/9/19
1505239,Grass Valley,Valley,WA,53,Clark,11,453654N,1222756W,45.6150758,-122.4655011,453635N,1222639W,45.6096227,-122.4442589,77,253,Camas,9/10/79,2/29/20
1505240,Grassy Island,Island,WA,53,Pacific,49,463754N,1240233W,46.6317634,-124.0423892,,,,,3,10,North Cove,9/10/79,
1505242,Gravelly Lake,Lake,WA,53,Pierce,53,470851N,1223151W,47.1474652,-122.5308936,,,,,66,217,Steilacoom,9/10/79,5/17/19
1505243,Graveyard Spit,Bar,WA,53,Pacific,49,464243N,1240128W,46.7120404,-124.0243358,,,,,0,0,North Cove,9/10/79,
1505246,Grayland,Populated Place,WA,53,Grays Harbor,27,464836N,1240536W,46.8100926,-124.0932273,,,,,6,20,Grayland,9/10/79,3/21/08
1505247,Grayland Park,Park,WA,53,Pierce,53,471145N,1221732W,47.195934,-122.292342,,,,,13,43,Puyallup,9/10/79,
1505248,Grays Bay,Bay,WA,53,Wahkiakum,69,461710N,1234238W,46.2859844,-123.7106224,,,,,1,3,Rosburg,9/10/79,4/2/19
1505249,Grays Harbor,Bay,WA,53,Grays Harbor,27,465722N,1240230W,46.9562342,-124.0417134,,,,,0,0,Westport,9/10/79,4/9/19
1505251,Grays Point,Cape,WA,53,Pacific,49,461628N,1234616W,46.2745506,-123.770977,,,,,39,128,Knappton,9/10/79,6/23/15
1505252,Grays Point Light,Locale,WA,53,Pacific,49,461624N,1234602W,46.2734396,-123.7670879,,,,,7,23,Knappton,9/10/79,
1505253,Grays River,Populated Place,WA,53,Wahkiakum,69,462122N,1233634W,46.3562176,-123.6093106,,,,,7,23,Grays River,9/10/79,1/29/11
1505254,Grays River,Stream,WA,53,Wahkiakum,69,461810N,1234118W,46.3028846,-123.6881982,462857N,1232346W,46.4826039,-123.3959794,1,3,Rosburg,9/10/79,6/23/15
1505255,Grays River Divide,Ridge,WA,53,Pacific,49,462735N,1233217W,46.4598271,-123.5379275,,,,,780,2559,Sweigiler Creek,9/10/79,
1505260,Green Cove,Bay,WA,53,Thurston,67,470552N,1225706W,47.0977843,-122.9516397,,,,,0,0,Tumwater,9/10/79,5/17/19
1505261,Green Creek,Stream,WA,53,Pacific,49,463528N,1233713W,46.5912131,-123.6201564,463627N,1233345W,46.6075,-123.5625,27,89,Lebam,9/10/79,
1505266,Green Lake,Lake,WA,53,Clark,11,454436N,1224435W,45.743207,-122.743179,,,,,4,13,Vancouver,9/10/79,4/3/19
1505272,Green Point,Cape,WA,53,San Juan,55,483801N,1230630W,48.6337116,-123.1082423,,,,,26,85,Waldron Island,9/10/79,
1505273,Green Point,Cape,WA,53,Pierce,53,471651N,1224137W,47.2809297,-122.6937427,,,,,2,7,Fox Island,9/10/79,
1505274,Green Point,Cape,WA,53,Skagit,57,482953N,1224207W,48.4981585,-122.7018418,,,,,1,3,Deception Pass,9/10/79,
1505278,Green Valley Creek,Stream,WA,53,King,33,472452N,1223047W,47.4145423,-122.5131844,472446N,1222951W,47.4128759,-122.4976284,3,10,Olalla,9/10/79,
1505279,Green Wood Grange,Locale,WA,53,Snohomish,61,480945N,1222146W,48.1625978,-122.3626504,,,,,51,167,Stanwood,9/10/79,
1505281,Greenbank,Populated Place,WA,53,Island,29,480553N,1223423W,48.0981503,-122.5729351,,,,,48,157,Freeland,9/10/79,
1505293,Greenwood Point,Cape,WA,53,King,33,473412N,1220507W,47.5701004,-122.0853985,,,,,9,30,Issaquah,9/10/79,
1505296,Grenville Arch,Arch,WA,53,Grays Harbor,27,471744N,1241704W,47.2956384,-124.2843498,,,,,0,0,Taholah,9/10/79,
1505297,Grenville Bay,Bay,WA,53,Grays Harbor,27,471807N,1241543W,47.3019656,-124.2620229,,,,,2,7,Taholah,9/10/79,4/9/19
1505298,Grief Creek,Stream,WA,53,Pacific,49,464651N,1232633W,46.7809331,-123.4423779,464730N,1232605W,46.7916667,-123.4347222,84,276,Blue Mountain,9/10/79,
1505299,Griffin Bay,Bay,WA,53,San Juan,55,482919N,1225935W,48.4885467,-122.9931476,,,,,0,0,Richardson,9/10/79,4/21/19
